166,18120167,生命科学学院,理学,18,2.0,2.142857142857143
167,18120168,生命科学学院,理学,18,3.5285714285714285,1.7142857142857142
168,18120169,生命科学学院,理学,18,3.6166666666666667,1.8333333333333333
169,18120170,生命科学学院,理学,18,3.4857142857142858,1.8571428571428572
170,18120171,生命科学学院,理学,18,3.011111111111111,0.5555555555555556
171,18120172,生命科学学院,理学,18,3.1285714285714286,1.4285714285714286
172,18120173,生命科学学院,理学,18,3.8375,1.5
173,18120174,生命科学学院,理学,18,2.9571428571428573,0.14285714285714285
174,18120175,生命科学学院,理学,18,2.1333333333333333,2
175,18120176,生命科学学院,理学,18,3.142857142857143,1.1428571428571428
176,18120177,生命科学学院,理学,18,3.15,1.625
177,18120178,生命科学学院,理学,18,2.283333333333333,2.1666666666666665
178,18120179,生命科学学院,理学,18,2.9571428571428573,-0.2857142857142857
179,18120180,生命科学学院,理学,18,3.6142857142857143,1.7142857142857142
180,18120181,生命科学学院,理学,18,3.875,2.875
181,18120182,生命科学学院,理学,18,3.4625,1.25
182,18120183,生命科学学院,理学,18,3.7714285714285714,0.7142857142857143
183,18120184,生命科学学院,理学,18,2.9875,0.375
184,18120185,生命科学学院,理学,18,3.7625,2.375
185,18120186,生命科学学院,理学,18,3.0,0.5714285714285714
186,18120187,生命科学学院,理学,18,2.4285714285714284,0.42857142857142855
187,18120188,生命科学学院,理学,18,3.2,1.625
188,18120189,生命科学学院,理学,18,4.0,2.5
189,18120190,生命科学学院,理学,18,3.1857142857142855,2
190,18120191,生命科学学院,理学,18,2.4444444444444446,2.3333333333333335
191,18120192,生命科学学院,理学,18,2.475,1.875
192,18120193,生命科学学院,理学,18,3.3285714285714287,0.42857142857142855
193,18120194,生命科学学院,理学,18,2.7875,1.625
194,18120195,生命科学学院,理学,18,3.4125,1
195,18120196,生命科学学院,理学,18,3.575,1.375
196,18120197,生命科学学院,理学,18,3.6666666666666665,0.8333333333333334
197,18120198,生命科学学院,理学,18,1.6,0.5
198,18120199,生命科学学院,理学,18,2.6999999999999997,2.6666666666666665
199,18120200,生命科学学院,理学,18,3.16,0
200,18120201,文学院,人文社科,18,3.925,1.375
201,18120202,文学院,人文社科,18,3.566666666666667,0.5
202,18120203,文学院,人文社科,18,2.1,2.6
203,18120204,文学院,人文社科,18,2.95,1.25
204,18120205,文学院,人文社科,18,3.6,0.3333333333333333
205,18120206,文学院,人文社科,18,2.6666666666666665,0.2222222222222222
206,18120207,文学院,人文社科,18,3.2857142857142856,1.4285714285714286
207,18120208,文学院,人文社科,18,1.9857142857142858,2
208,18120209,文学院,人文社科,18,3.8875,1.875
209,18120210,文学院,人文社科,18,2.15,1.6666666666666667
210,18120211,文学院,人文社科,18,3.0,1
211,18120212,文学院,人文社科,18,2.875,1.625
212,18120213,文学院,人文社科,18,3.5875,2.25
213,18120214,文学院,人文社科,18,2.2875,2.125
214,18120215,文学院,人文社科,18,3.6666666666666665,1.8333333333333333
215,18120216,文学院,人文社科,18,2.7625,1.25
216,18120217,文学院,人文社科,18,3.0428571428571427,0.8571428571428571
217,18120218,文学院,人文社科,18,1.9666666666666666,1
218,18120219,文学院,人文社科,18,1.5625,2.5
219,18120220,文学院,人文社科,18,2.55,2.3333333333333335
220,18120221,文学院,人文社科,18,2.4375,0.875
221,18120222,文学院,人文社科,18,2.7125,2.625
222,18120223,文学院,人文社科,18,3.0,0.2857142857142857
223,18120224,文学院,人文社科,18,2.6,2.6666666666666665
224,18120225,文学院,人文社科,18,1.975,1.875
225,18120226,文学院,人文社科,18,2.033333333333333,1.1666666666666667
226,18120227,文学院,人文社科,18,3.6833333333333336,-0.16666666666666666
227,18120228,文学院,人文社科,18,2.585714285714286,1.7142857142857142
228,18120229,文学院,人文社科,18,3.1375,1.375
229,18120230,文学院,人文社科,18,3.45,1.1666666666666667
230,18120231,文学院,人文社科,18,3.6625,2.375
231,18120232,文学院,人文社科,18,3.8,0.875
232,18120233,文学院,人文社科,18,3.783333333333333,0.6666666666666666
233,18120234,文学院,人文社科,18,3.8142857142857145,1.1428571428571428
234,18120235,文学院,人文社科,18,2.7666666666666666,1.6666666666666667
235,18120236,文学院,人文社科,18,3.716666666666667,1.1666666666666667
236,18120237,文学院,人文社科,18,2.4857142857142858,1.5714285714285714
237,18120238,文学院,人文社科,18,3.442857142857143,2
238,18120239,文学院,人文社科,18,3.433333333333333,1
239,18120240,文学院,人文社科,18,3.7625,2.25
240,18120241,文学院,人文社科,18,3.12,2.2
241,18120242,文学院,人文社科,18,3.5125,1.125
242,18120243,文学院,人文社科,18,3.3499999999999996,2
243,18120244,文学院,人文社科,18,3.7625,1.375
244,18120245,文学院,人文社科,18,3.7714285714285714,2.2857142857142856
245,18120246,文学院,人文社科,18,3.1857142857142855,1.2857142857142858
246,18120247,文学院,人文社科,18,3.1666666666666665,1.5
247,18120248,文学院,人文社科,18,3.457142857142857,1.4285714285714286
248,18120249,文学院,人文社科,18,2.0125,2.25
249,18120250,文学院,人文社科,18,3.05,0.625
250,18120251,文学院,人文社科,18,3.783333333333333,1
251,18120252,文学院,人文社科,18,3.414285714285714,-1.1428571428571428
252,18120253,文学院,人文社科,18,2.6857142857142855,2.4285714285714284
253,18120254,文学院,人文社科,18,2.716666666666667,1.8333333333333333
254,18120255,文学院,人文社科,18,2.3666666666666667,0.8333333333333334
255,18120256,文学院,人文社科,18,3.8142857142857145,2
256,18120257,文学院,人文社科,18,3.85,1
257,18120258,文学院,人文社科,18,2.716666666666667,1.5
258,18120259,文学院,人文社科,18,2.325,1.625
259,18120260,文学院,人文社科,18,3.142857142857143,2.142857142857143
260,18120261,文学院,人文社科,18,2.7111111111111112,1.2222222222222223
261,18120262,文学院,人文社科,18,3.3125,0.75
262,18120263,文学院,人文社科,18,3.0250000000000004,-0.25
263,18120264,文学院,人文社科,18,3.216666666666667,-1.5
264,18120265,文学院,人文社科,18,3.8375,2.125
265,18120266,文学院,人文社科,18,3.85,0.6666666666666666
266,18120267,文学院,人文社科,18,2.1142857142857143,1.8571428571428572
267,18120268,文学院,人文社科,18,3.8142857142857145,1.2857142857142858
268,18120269,文学院,人文社科,18,3.68,0
269,18120270,文学院,人文社科,18,2.9833333333333334,0.5
270,18120271,文学院,人文社科,18,3.7333333333333334,1.6666666666666667
271,18120272,文学院,人文社科,18,3.6,2.3333333333333335
272,18120273,文学院,人文社科,18,1.4,1.6
273,18120274,文学院,人文社科,18,3.2,1.7142857142857142
274,18120275,文学院,人文社科,18,2.9625,0.75
275,18120276,文学院,人文社科,18,1.6857142857142857,2.4285714285714284
276,18120277,文学院,人文社科,18,2.95,1.875
277,18120278,文学院,人文社科,18,2.34,2.8
278,18120279,文学院,人文社科,18,2.7,0.375
279,18120280,文学院,人文社科,18,2.8857142857142857,2
280,18120281,文学院,人文社科,18,3.585714285714286,-0.14285714285714285
281,18120282,文学院,人文社科,18,2.242857142857143,1
282,18120283,文学院,人文社科,18,2.7666666666666666,0.8333333333333334
283,18120284,文学院,人文社科,18,3.85,1.1666666666666667
284,18120285,文学院,人文社科,18,3.7714285714285714,1.4285714285714286
285,18120286,文学院,人文社科,18,3.0428571428571427,2.4285714285714284
286,18120287,文学院,人文社科,18,3.0428571428571427,0.42857142857142855
287,18120288,文学院,人文社科,18,2.716666666666667,2.6666666666666665
288,18120289,文学院,人文社科,18,3.6,2
289,18120290,文学院,人文社科,18,3.14,2
290,18120291,文学院,人文社科,18,3.3375,1.375
291,18120292,文学院,人文社科,18,3.925,0
292,18120293,文学院,人文社科,18,2.933333333333333,2
293,18120294,文学院,人文社科,18,3.657142857142857,1.5714285714285714
294,18120295,文学院,人文社科,18,3.8333333333333335,1.3333333333333333
295,18120296,文学院,人文社科,18,3.8875,1.625
296,18120297,文学院,人文社科,18,3.375,2.625
297,18120298,文学院,人文社科,18,3.7125,0.625
298,18120299,文学院,人文社科,18,3.0428571428571427,2.2857142857142856
299,18120300,文学院,人文社科,18,3.2800000000000002,1.6
300,18120301,法学院,人文社科,18,3.442857142857143,2.2857142857142856
301,18120302,法学院,人文社科,18,3.7625,1.875
302,18120303,法学院,人文社科,18,2.5,2.3333333333333335
303,18120304,法学院,人文社科,18,3.3625,2.125
304,18120305,法学院,人文社科,18,3.6714285714285713,2
305,18120306,法学院,人文社科,18,3.14,2.2
306,18120307,法学院,人文社科,18,3.3333333333333335,1.1666666666666667
307,18120308,法学院,人文社科,18,2.8142857142857145,0.5714285714285714
308,18120309,法学院,人文社科,18,3.5125,0.125
309,18120310,法学院,人文社科,18,3.3000000000000003,0
310,18120311,法学院,人文社科,18,3.142857142857143,2.142857142857143
311,18120312,法学院,人文社科,18,1.5,1
312,18120313,法学院,人文社科,18,2.8714285714285714,1.5714285714285714
313,18120314,法学院,人文社科,18,3.7714285714285714,0.8571428571428571
314,18120315,法学院,人文社科,18,3.05,2.6666666666666665
315,18120316,法学院,人文社科,18,2.757142857142857,2.857142857142857
316,18120317,法学院,人文社科,18,3.2857142857142856,2.5714285714285716
317,18120318,法学院,人文社科,18,3.65,0.6666666666666666
318,18120319,法学院,人文社科,18,3.4285714285714284,2
319,18120320,法学院,人文社科,18,3.2666666666666666,0.3333333333333333
320,18120321,法学院,人文社科,18,2.3857142857142857,1
321,18120322,法学院,人文社科,18,3.5714285714285716,1.4285714285714286
322,18120323,法学院,人文社科,18,2.6285714285714286,0.8571428571428571
323,18120324,法学院,人文社科,18,2.6666666666666665,0.6666666666666666
324,18120325,法学院,人文社科,18,2.8375,2.625
325,18120326,法学院,人文社科,18,1.457142857142857,1.7142857142857142
326,18120327,法学院,人文社科,18,2.9555555555555557,2
327,18120328,法学院,人文社科,18,2.025,1.875
328,18120329,法学院,人文社科,18,2.9,1.8571428571428572
329,18120330,法学院,人文社科,18,2.757142857142857,2.142857142857143
330,18120331,法学院,人文社科,18,2.342857142857143,1
331,18120332,法学院,人文社科,18,3.9,0.8571428571428571
332,18120333,法学院,人文社科,18,3.6625,-0.375
333,18120334,法学院,人文社科,18,3.2666666666666666,2.1666666666666665
334,18120335,法学院,人文社科,18,2.5125,2.625
335,18120336,法学院,人文社科,18,2.44,0.6
336,18120337,法学院,人文社科,18,2.5714285714285716,1
337,18120338,法学院,人文社科,18,3.57,1.6
338,18120339,法学院,人文社科,18,3.425,1.75
339,18120340,法学院,人文社科,18,1.9,0.7142857142857143
340,18120341,法学院,人文社科,18,1.6857142857142857,1.8571428571428572
341,18120342,法学院,人文社科,18,2.0666666666666664,1.1666666666666667
342,18120343,法学院,人文社科,18,2.9428571428571426,1.2857142857142858
343,18120344,法学院,人文社科,18,3.585714285714286,2.2857142857142856
344,18120345,法学院,人文社科,18,3.5,1.8333333333333333
345,18120346,法学院,人文社科,18,1.7142857142857142,0.8571428571428571
346,18120347,法学院,人文社科,18,2.5375,0.625
347,18120348,法学院,人文社科,18,3.4125,1.75
348,18120349,法学院,人文社科,18,2.7714285714285714,0.8571428571428571
349,18120350,法学院,人文社科,18,2.933333333333333,2.8333333333333335
350,18120351,法学院,人文社科,18,2.242857142857143,0.7142857142857143
351,18120352,法学院,人文社科,18,2.3833333333333333,2.1666666666666665
352,18120353,法学院,人文社科,18,2.05,3
353,18120354,法学院,人文社科,18,2.6555555555555554,0.8888888888888888
354,18120355,法学院,人文社科,18,3.4285714285714284,1.1428571428571428
355,18120356,法学院,人文社科,18,2.3125,0.625
356,18120357,法学院,人文社科,18,2.1999999999999997,0.16666666666666666
357,18120358,法学院,人文社科,18,3.342857142857143,1.1428571428571428
358,18120359,法学院,人文社科,18,2.9571428571428573,0.5714285714285714
359,18120360,法学院,人文社科,18,3.6375,1.25
360,18120361,法学院,人文社科,18,3.225,1.375
361,18120362,法学院,人文社科,18,3.857142857142857,1.1428571428571428
362,18120363,法学院,人文社科,18,3.342857142857143,0.8571428571428571
363,18120364,法学院,人文社科,18,2.625,0.5
364,18120365,法学院,人文社科,18,3.4375,1.625
365,18120366,法学院,人文社科,18,3.85,2
366,18120367,法学院,人文社科,18,2.657142857142857,-0.7142857142857143
367,18120368,法学院,人文社科,18,3.4285714285714284,2.7142857142857144
368,18120369,法学院,人文社科,18,3.6833333333333336,2
369,18120370,法学院,人文社科,18,2.65,0.125
370,18120371,法学院,人文社科,18,3.3000000000000003,2
371,18120372,法学院,人文社科,18,2.3714285714285714,2.857142857142857
372,18120373,法学院,人文社科,18,2.7285714285714286,1.1428571428571428
373,18120374,法学院,人文社科,18,3.7714285714285714,0
374,18120375,法学院,人文社科,18,2.2142857142857144,1.8571428571428572
375,18120376,法学院,人文社科,18,3.875,0.625
376,18120377,法学院,人文社科,18,3.2555555555555555,0.8888888888888888
377,18120378,法学院,人文社科,18,3.2444444444444445,2.2222222222222223
378,18120379,法学院,人文社科,18,3.8833333333333333,2
379,18120380,法学院,人文社科,18,2.3125,1.25
380,18120381,法学院,人文社科,18,2.05,0.5
381,18120382,法学院,人文社科,18,3.857142857142857,0.5714285714285714
382,18120383,法学院,人文社科,18,3.0428571428571427,2.142857142857143
383,18120384,法学院,人文社科,18,3.8125,2.25
384,18120385,法学院,人文社科,18,2.775,1.5
385,18120386,法学院,人文社科,18,3.488888888888889,2
386,18120387,法学院,人文社科,18,3.925,2.125
387,18120388,法学院,人文社科,18,3.5625,1.25
388,18120389,法学院,人文社科,18,2.857142857142857,0.7142857142857143
389,18120390,法学院,人文社科,18,2.466666666666667,0.4444444444444444
390,18120391,法学院,人文社科,18,2.5714285714285716,1.5714285714285714
391,18120392,法学院,人文社科,18,3.2285714285714286,2.142857142857143
392,18120393,法学院,人文社科,18,3.7666666666666666,1.6666666666666667
393,18120394,法学院,人文社科,18,3.7,0
394,18120395,法学院,人文社科,18,2.8,-0.5714285714285714
395,18120396,法学院,人文社科,18,4.0,1.7142857142857142
396,18120397,法学院,人文社科,18,3.716666666666667,2.3333333333333335
397,18120398,法学院,人文社科,18,3.3000000000000003,2.7142857142857144
398,18120399,法学院,人文社科,18,3.35,1.3333333333333333
399,18120400,法学院,人文社科,18,3.2375,1.25
400,18120401,外国语学院,人文社科,18,3.5875,1.375
401,18120402,外国语学院,人文社科,18,2.6625,2
402,18120403,外国语学院,人文社科,18,3.7125,0.75
403,18120404,外国语学院,人文社科,18,3.3833333333333333,1.8333333333333333
404,18120405,外国语学院,人文社科,18,2.742857142857143,0
405,18120406,外国语学院,人文社科,18,2.7,2
406,18120407,外国语学院,人文社科,18,2.55,0.8333333333333334
407,18120408,外国语学院,人文社科,18,2.1,0.3333333333333333
408,18120409,外国语学院,人文社科,18,2.716666666666667,1.6666666666666667
409,18120410,外国语学院,人文社科,18,3.0,0.1111111111111111
410,18120411,外国语学院,人文社科,18,1.875,1.875
411,18120412,外国语学院,人文社科,18,2.6999999999999997,0.42857142857142855
412,18120413,外国语学院,人文社科,18,2.6142857142857143,1.1428571428571428
413,18120414,外国语学院,人文社科,18,3.8875,2
414,18120415,外国语学院,人文社科,18,3.8142857142857145,1.5714285714285714
415,18120416,外国语学院,人文社科,18,2.775,1.125
416,18120417,外国语学院,人文社科,18,3.475,2
417,18120418,外国语学院,人文社科,18,3.9625,2
418,18120419,外国语学院,人文社科,18,3.1625,0.625
419,18120420,外国语学院,人文社科,18,3.6714285714285713,1.2857142857142858
420,18120421,外国语学院,人文社科,18,2.425,1.25
421,18120422,外国语学院,人文社科,18,3.675,2.125
422,18120423,外国语学院,人文社科,18,2.4571428571428573,1.4285714285714286
423,18120424,外国语学院,人文社科,18,3.8875,0.625
424,18120425,外国语学院,人文社科,18,1.66,2.2
425,18120426,外国语学院,人文社科,18,1.5,1.8571428571428572
426,18120427,外国语学院,人文社科,18,2.657142857142857,0.2857142857142857
427,18120428,外国语学院,人文社科,18,3.325,1.5
428,18120429,外国语学院,人文社科,18,2.4444444444444446,0.8888888888888888
429,18120430,外国语学院,人文社科,18,2.9833333333333334,1
430,18120431,外国语学院,人文社科,18,3.9625,0.875
431,18120432,外国语学院,人文社科,18,1.9285714285714286,2.142857142857143
432,18120433,外国语学院,人文社科,18,3.857142857142857,0.7142857142857143
433,18120434,外国语学院,人文社科,18,2.4833333333333334,2.3333333333333335
434,18120435,外国语学院,人文社科,18,3.7888888888888888,0.3333333333333333
435,18120436,外国语学院,人文社科,18,3.4625,2.125
436,18120437,外国语学院,人文社科,18,3.8285714285714287,2
437,18120438,外国语学院,人文社科,18,3.3600000000000003,1.8
438,18120439,外国语学院,人文社科,18,2.8666666666666667,2.1666666666666665
439,18120440,外国语学院,人文社科,18,1.542857142857143,0.14285714285714285
440,18120441,外国语学院,人文社科,18,2.7,-0.125
441,18120442,外国语学院,人文社科,18,3.0428571428571427,2.142857142857143
442,18120443,外国语学院,人文社科,18,2.8333333333333335,2.1666666666666665
443,18120444,外国语学院,人文社科,18,3.8142857142857145,2.2857142857142856
444,18120445,外国语学院,人文社科,18,3.7714285714285714,2.2857142857142856
445,18120446,外国语学院,人文社科,18,2.1142857142857143,1.7142857142857142
446,18120447,外国语学院,人文社科,18,3.5875,0.125
447,18120448,外国语学院,人文社科,18,3.4714285714285715,1.2857142857142858
448,18120449,外国语学院,人文社科,18,3.783333333333333,1.1666666666666667
449,18120450,外国语学院,人文社科,18,3.2,0.5714285714285714
450,18120451,外国语学院,人文社科,18,3.425,2
451,18120452,外国语学院,人文社科,18,2.8875,0.625
452,18120453,外国语学院,人文社科,18,1.9333333333333333,0.5
453,18120454,外国语学院,人文社科,18,1.7571428571428571,1.5714285714285714
454,18120455,外国语学院,人文社科,18,3.6166666666666667,2
455,18120456,外国语学院,人文社科,18,2.55,0.8333333333333334
456,18120457,外国语学院,人文社科,18,3.8,1.5
457,18120458,外国语学院,人文社科,18,2.716666666666667,-0.6666666666666666
458,18120459,外国语学院,人文社科,18,3.6125,0.5
459,18120460,外国语学院,人文社科,18,2.8333333333333335,1.1666666666666667
460,18120461,外国语学院,人文社科,18,2.8375,0.125
461,18120462,外国语学院,人文社科,18,3.5375,1.75
462,18120463,外国语学院,人文社科,18,3.6375,0.75
463,18120464,外国语学院,人文社科,18,3.625,2.25
464,18120465,外国语学院,人文社科,18,3.0,3
